,,,053 ZOONOSIS-RABIA PERSONAS AGREDIDAS,188 PREVENCIÓN Y CONTROL DE RABIA ANIMALES VACUNADOS,,,,,,,189 PREVENCIÓN Y CONTROL DE RABIA ANIMALES EN CONTROL,,,190 PREVENCIÓN Y CONTROL DE RABIA ANIMALES ESTERILIZADOS,,,,,,,,,,,,,,,,,,,,,,,,,Grand Total
,,,,RAV09 PERRO AUTORIDAD LOCAL,RAV10 PERRO GRUPOS DE LA COMUNIDAD,RAV14 GATO AUTORIDAD LOCAL,RAV15 GATO GRUPOS DE LA COMUNIDAD,RAV16 PERRO SSA,RAV17 GATO SSA,Total,RAE03 CENTRO DE ATENCIÓN CANINA,RAE04 AUTORIDAD LOCAL,Total,RAM21 PERRO MACHO MENOR DE UN AÑO SSA,RAM22 PERRO MACHO MENOR DE UN AÑO AUTORIDAD LOCAL,RAM23 PERRO MACHO MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM24 PERRO MACHO UN AÑO Y MÁS SSA,RAM25 PERRO MACHO UN AÑO Y MÁS AUTORIDAD LOCAL,RAM26 PERRO MACHO UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,RAM27 PERRO HEMBRA MENOR DE UN AÑO SSA,RAM28 PERRO HEMBRA MENOR DE UN AÑO AUTORIDAD LOCAL,RAM29 PERRO HEMBRA MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM30 PERRO HEMBRA UN AÑO Y MÁS SSA,RAM31 PERRO HEMBRA UN AÑO Y MÁS AUTORIDAD LOCAL,RAM32 PERRO HEMBRA UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,RAM33 GATO MACHO MENOR DE UN AÑO SSA,RAM34 GATO MACHO MENOR DE UN AÑO AUTORIDAD LOCAL,RAM35 GATO MACHO MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM36 GATO MACHO UN AÑO Y MÁS SSA,RAM37 GATO MACHO UN AÑO Y MÁS AUTORIDAD LOCAL,RAM38 GATO MACHO UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,RAM39 GATO HEMBRA MENOR DE UN AÑO SSA,RAM40 GATO HEMBRA MENOR DE UN AÑO AUTORIDAD LOCAL,RAM41 GATO HEMBRA MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM42 GATO HEMBRA UN AÑO Y MÁS SSA,RAM43 GATO HEMBRA UN AÑO Y MÁS AUTORIDAD LOCAL,RAM44 GATO HEMBRA UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,Total,
Entidad,Jurisdicción,Municipio,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total
,,417 SANTA MARÍA JACATEPEC,1,,,,,105,20,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126
,,460 SANTIAGO CHOÁPAM,1,,,,,534,26,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561
,,468 SANTIAGO JOCOTEPEC,1,,,,,400,150,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551
,,498 SANTIAGO YAVEO,3,,,,,799,121,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923
,,559 SAN JUAN BAUTISTA VALLE NACIONAL,3,,,,,1744,146,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893
,,Total,55,60,,,,36002,3929,39991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40046
,4  COSTA,12  CANDELARIA LOXICHA,,,,,,269,24,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293
,,56  MÁRTIRES DE TACUBAYA,,,,,,185,15,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,70  PINOTEPA DE DON LUIS,6,,,,,1950,50,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006
,,71  PLUMA HIDALGO,,,,,,124,16,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
,,82  SAN AGUSTÍN CHAYUCO,,,,,,124,72,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196
,,85  SAN AGUSTÍN LOXICHA,,,,,,172,21,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193
,,90  SAN ANDRÉS HUAXPALTEPEC,,,,,,573,27,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600
,,111 SAN ANTONIO TEPETLAPA,,,,,,258,42,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
,,153 SAN GABRIEL MIXTEPEC,,,,,,744,56,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800
,,159 SAN JERÓNIMO COATLÁN,,,,,,571,35,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606
,,180 SAN JUAN BAUTISTA LO DE SOTO,3,,,,,477,23,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503
,,185 SAN JUAN CACAHUATEPEC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,188 SAN JUAN COLORADO,,,,,,344,8,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352
,,213 SAN JUAN QUIAHIJE,,,,,,92,8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,266 SAN MIGUEL DEL PUERTO,,,,,,225,75,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
,,312 SAN PEDRO JICAYÁN,,,,,,81,3,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
,,318 SAN PEDRO MIXTEPEC -DTO. 22 -,70,,,,,2472,158,2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700
,,324 SAN PEDRO POCHUTLA,30,,,,,3011,289,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330
,,334 VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,5,,,,,3191,63,3254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3259
,,364 SANTA CATARINA JUQUILA,,,132,,,911,34,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077
,,401 SANTA MARÍA COLOTEPEC,2,,,,,664,109,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775
,,402 SANTA MARÍA CORTIJO,,,,,,177,23,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,413 SANTA MARÍA HUATULCO,17,,,,,2837,299,3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153
,,414 SANTA MARÍA HUAZOLOTITLÁN,,,,,,1740,308,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048
,,439 SANTA MARÍA TONAMECA,117,,,,,1569,224,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910
,,466 SANTIAGO IXTAYUTLA,,,,,,150,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150
,,467 SANTIAGO JAMILTEPEC,,,,,,212,16,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228
,,474 SANTIAGO LLANO GRANDE,,,,,,333,27,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360
,,482 SANTIAGO PINOTEPA NACIONAL,9,,,,,2144,104,2248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257
,,489 SANTIAGO TETEPEC,,,,,,208,32,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240
,,526 SANTOS REYES NOPALA,,,,,,294,6,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
,,Total,260,,132,,,26102,2167,28401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28661
,5  MIXTECA,6   ASUNCIÓN NOCHIXTLÁN,5,,,,,2464,91,2555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560
,,18  CONCEPCIÓN BUENAVISTA,1,,,,,130,10,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141
,,34  GUADALUPE DE RAMÍREZ,,,,,,200,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,37  MESONES HIDALGO,,,,,,200,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,39  HEROICA CIUDAD DE HUAJUAPAN DE LEÓN,22,,,,,9450,883,10333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10355
,,46  MAGDALENA JALTEPEC,,,,,,153,7,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
,,54  MAGDALENA ZAHUATLÁN,4,,,,,167,13,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184
,,55  MARISCALA DE JUÁREZ,,,,,,397,43,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440
,,73  PUTLA VILLA DE GUERRERO,11,,,,,2420,200,2620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631
,,76  LA REFORMA,,,,,,133,7,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
,,81  SAN AGUSTÍN ATENANGO,,,,,,325,15,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340
,,89  SAN ANDRÉS DINICUITI,,,,,,282,18,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
,,94  SAN ANDRÉS NUXIÑO,,,,,,99,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,105 SAN ANTONINO MONTE VERDE,,,,,,158,2,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
,,129 SAN CRISTÓBAL SUCHIXTLAHUACA,,,,,,140,20,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
,,133 SAN ESTEBAN ATATLAHUCA,,,,,,212,48,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260
,,140 SAN FRANCISCO CHINDÚA,,,,,,70,8,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
,,151 SAN FRANCISCO TEOPAN,,,,,,377,23,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,164 SAN JORGE NUCHITA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,,165 SAN JOSÉ AYUQUILA,,,,,,320,80,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,176 SAN JUAN BAUTISTA COIXTLAHUACA,,,,,,595,28,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623
,,181 SAN JUAN BAUTISTA SUCHITEPEC,,,,,,191,29,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220
,,208 SAN JUAN MIXTEPEC -DTO. 08 -,,,,,,795,53,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848
,,210 SAN JUAN ÑUMÍ,,,,,,498,14,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512
,,217 SAN JUAN TAMAZOLA,,,,,,548,14,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562
,,224 SAN JUAN YUCUITA,,,,,,139,21,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
,,245 SAN MARTÍN ZACATEPEC,,,,,,144,16,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
,,250 SAN MATEO ETLATONGO,,,,,,319,31,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350
,,251 SAN MATEO NEJÁPAM,,,,,,154,6,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
,,252 SAN MATEO PEÑASCO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,258 SAN MIGUEL ACHIUTLA,,,,,,560,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560
,,259 SAN MIGUEL AHUEHUETITLÁN,,,,,,398,21,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419
,,261 SAN MIGUEL AMATITLÁN,4,,,,,1230,90,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324
,,264 SAN MIGUEL CHICAHUA,1,,,,,661,59,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721
,,269 SAN MIGUEL EL GRANDE,,,,,,600,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600
,,270 SAN MIGUEL HUAUTLA,,,,,,280,20,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
,,283 SAN MIGUEL TEQUIXTEPEC,,,,,,282,23,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305
,,286 SAN MIGUEL TLACOTEPEC,,,278,,21,558,41,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898
,,304 SAN PEDRO COXCALTEPEC CÁNTAROS,,,,,,158,2,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
,,321 SAN PEDRO NOPALA,,,,,,368,52,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420
,,332 SAN PEDRO TOPILTEPEC,,,,,,110,10,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
,,339 SAN PEDRO Y SAN PABLO TEPOSCOLULA,,,,,,595,15,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610
,,340 SAN PEDRO Y SAN PABLO TEQUIXTEPEC,,,,,,90,5,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
,,348 SAN SEBASTIÁN TECOMAXTLAHUACA,,,,,,768,32,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800
,,371 SANTA CATARINA TICUÁ,,,,,,812,8,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820
,,373 SANTA CATARINA ZAPOQUILA,,,,,,160,40,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,377 SANTA CRUZ ITUNDUJIA,7,,,,,1408,88,1496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503
,,381 SANTA CRUZ TACACHE DE MINA,2,,,,,8,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
,,392 SANTA LUCÍA MONTEVERDE,2,,,,,433,11,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446
,,395 SANTA MARÍA APAZCO,,,,,,180,20,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,400 SANTA MARÍA CAMOTLÁN,,,,,,420,40,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460
,,405 VILLA DE CHILAPA DE DÍAZ,,,,,,300,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
,,415 SANTA MARÍA IPALAPA,,,,,,350,10,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360
,,422 SANTA MARÍA NATIVITAS,,,,,,230,30,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260
,,423 SANTA MARÍA NDUAYACO,,,,,,400,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,446 SANTA MARÍA YUCUHITI,,,,,,480,20,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500
,,447 SANTA MARÍA ZACATEPEC,,,,,,1010,30,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040
,,450 SANTIAGO AMOLTEPEC,,,,,,113,7,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
,,451 SANTIAGO APOALA,,,,,,113,7,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
,,459 SANTIAGO CHAZUMBA,,,,,,1390,50,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440
,,464 SANTIAGO IHUITLÁN PLUMAS,,,,,,113,7,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
,,469 SANTIAGO JUXTLAHUACA,1,,,,,763,36,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800
,,484 SANTIAGO TAMAZOLA,,,,,,300,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
,,486 VILLA TEJÚPAM DE LA UNIÓN,,,,,,464,36,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500
,,492 SANTIAGO TILANTONGO,,,,,,214,11,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225
,,499 SANTIAGO YOLOMÉCATL,,,,,,292,8,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
,,501 SANTIAGO YUCUYACHI,,,,,,155,45,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,510 SANTO DOMINGO IXCATLÁN,,,,,,194,6,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,511 SANTO DOMINGO NUXAÁ,,,,,,434,26,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460
,,520 SANTO DOMINGO TONALÁ,3,,,,,682,38,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723
,,529 SANTOS REYES YUCUNÁ,1,,,,,120,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181
,,532 SANTO TOMÁS OCOTEPEC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,537 SILACAYOÁPAM,,,,,,1813,76,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889
,,540 VILLA DE TAMAZULÁPAM DEL PROGRESO,2,,,,,1453,47,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502
,,547 TEOTONGO,,,,,,339,61,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,548 TEPELMEME VILLA DE MORELOS,,,,,,204,16,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220
,,"549 ""HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA""",1,,,,,950,45,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996
,,552 TLACOTEPEC PLUMAS,,,,,,204,16,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220
,,562 MAGDALENA YODOCONO DE PORFIRIO DÍAZ,,,,,,630,30,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660
,,564 YUTANDUCHI DE GUERRERO,1,,,,,286,14,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301
,,Total,72,,278,,21,45155,3014,48468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48540
,6  SIERRA,1   ABEJONES,,,,,,66,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
,,35  GUELATAO DE JUÁREZ,2,,,,,80,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
,,42  IXTLÁN DE JUÁREZ,,,,,,667,95,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762
,,51  MAGDALENA TEITIPAC,118,,,,,560,40,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718
,,60  MIXISTLÁN DE LA REFORMA,,,,,,153,3,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156
,,62  NATIVIDAD,,,,,,80,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,64  NEJAPA DE MADERO,,,,,,220,40,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260
,,74  SANTA CATARINA QUIOQUITANI,,,,,,56,1,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
,,78  ROJAS DE CUAUHTÉMOC,,,,,,215,21,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236
,,114 SAN BALTAZAR YATZACHI EL BAJO,,,,,,46,4,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
,,122 SAN BARTOLO YAUTEPEC,,,,,,125,15,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
,,125 SAN CARLOS YAUTEPEC,,117,,3,,486,78,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684
,,131 SAN DIONISIO OCOTEPEC,,,,,,764,61,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825
,,145 SAN FRANCISCO LACHIGOLÓ,2,,,,,800,50,850,,,,,,,,,,,40,,,60,,,,,,,,,,,,,,100,952
,,173 SAN JUAN ATEPEC,,,,,,180,10,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190
,,189 SAN JUAN COMALTEPEC,,,,,,347,45,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392
,,191 SAN JUAN CHICOMEZÚCHIL,,,,,,90,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,201 SAN JUAN JUQUILA VIJANOS,,,,,,34,5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
,,204 SAN JUAN LAJARCIA,,,,,,55,5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
,,216 SAN JUAN TABAÁ,,,,,,391,45,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436
,,219 SAN JUAN TEITIPAC,1,,,,,260,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261
,,222 SAN JUAN YAEÉ,,,,,,210,42,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252
,,223 SAN JUAN YATZONA,,,,,,100,20,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
,,226 SAN LORENZO ALBARRADAS,,,,,,282,58,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340
,,231 SAN LUCAS CAMOTLÁN,,,,,,400,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,233 SAN LUCAS QUIAVINÍ,,,,,,400,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,246 SAN MATEO CAJONOS,,,,,,81,18,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
,,247 CAPULÁLPAM DE MÉNDEZ,,,,,,196,64,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260
,,257 SAN MELCHOR BETAZA,,,,,,90,30,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
,,260 SAN MIGUEL ALOÁPAM,,,,,,272,12,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284
,,262 SAN MIGUEL AMATLÁN,,,,,,200,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,288 SAN MIGUEL YOTAO,,,,,,36,4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
,,296 SAN PABLO MACUILTIANGUIS,,,,,,263,20,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283
,,298 SAN PABLO VILLA DE MITLA,1,,,,,1000,200,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201
,,299 SAN PABLO YAGANIZA,,,,,,112,12,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124
,,303 SAN PEDRO CAJONOS,,,,,,230,20,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250
,,316 SAN PEDRO MÁRTIR QUIECHAPA,,,,,,213,7,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220
,,323 SAN PEDRO OCOTEPEC,1,,,,,100,20,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121
,,325 SAN PEDRO QUIATONI,,,,,,513,37,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550
,,335 SAN PEDRO YANERI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,336 SAN PEDRO YÓLOX,1,,,,,449,165,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615
,,343 SAN SEBASTIÁN ABASOLO,,,,,,380,110,490,,,,2,,,4,,,12,,,30,,,2,,,1,,,4,,,5,,,60,550
,,356 SANTA ANA DEL VALLE,1,,,,,520,30,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551
,,361 SANTA CATALINA QUIERÍ,,,,,,90,40,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130
,,363 SANTA CATARINA IXTEPEJI,,,,,,214,16,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230
,,365 SANTA CATARINA LACHATAO,,,,,,239,65,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304
,,380 SANTA CRUZ PAPALUTLA,,,,,,355,25,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
,,394 SANTA MARÍA ALOTEPEC,,,,,,95,5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,410 SANTA MARÍA ECATEPEC,,,,,,122,3,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125
,,411 SANTA MARÍA GUELACÉ,,,,,,190,30,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220
,,419 SANTA MARÍA JALTIANGUIS,,,,,,170,56,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226
,,428 SANTA MARÍA QUIEGOLANI,,,,,,76,4,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
,,442 SANTA MARÍA YALINA,,,,,,71,3,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
,,443 SANTA MARÍA YAVESÍA,,,,,,124,6,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130
,,454 SANTIAGO ATITLÁN,,,,,,205,35,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240
,,458 SANTIAGO COMALTEPEC,,,,,,140,12,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152
,,471 SANTIAGO LALOPA,,,,,,32,15,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
,,473 SANTIAGO LAXOPA,,,,,,230,10,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240
,,475 SANTIAGO MATATLÁN,,,,,,1660,180,1840,,,,,,,,80,,,,,,80,,,,,,20,,,,,,20,,200,2040
,,496 SANTIAGO XIACUÍ,,,,,,121,19,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
,,502 SANTIAGO ZACATEPEC,,,,,,446,2,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448
,,522 SANTO DOMINGO XAGACÍA,,,,,,210,30,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240
,,544 TEOCOCUILCO DE MARCOS PÉREZ,,,,,,83,3,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
,,550 SAN JERÓNIMO TLACOCHAHUAYA,1,,,,,1519,61,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581
,,551 TLACOLULA DE MATAMOROS,,,,,,120,20,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
,,560 VILLA DÍAZ ORDAZ,,,,,,708,75,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783
,,Total,129,117,,3,,18942,2152,21214,,,,2,,,4,80,,12,40,,30,140,,2,,,1,20,,4,,,5,20,,360,21703
,Total,,816,793,410,87,21,257318,25316,283945,,,,315,,,607,80,,672,40,,1748,140,,76,,,160,20,,187,,,421,20,,4486,289247
21 PUEBLA,1  HUAUCHINANGO,8   AHUAZOTEPEC,3,1533,,243,,1416,234,3426,,,,7,,,5,,,30,,,62,,,6,,,5,,,18,,,9,,,142,3571
,,49  CHICONCUAUTLA,2,804,,151,,1930,509,3394,,,,3,9,,3,21,,6,8,,11,25,,2,4,,,3,,1,3,,1,7,,107,3503
,,57  HONEY,,1668,,279,,328,110,2385,,,,3,,,4,1,,21,5,,16,20,,4,,,2,1,,18,1,,15,1,,112,2497
,,64  FRANCISCO Z. MENA,,2329,,271,,1701,183,4484,,,,,4,,,18,,,13,,,60,,,,,,1,,,1,,,7,,104,4588
,,71  HUAUCHINANGO,85,1188,,241,,12519,2130,16078,,,,12,24,,16,54,12,56,111,5,56,180,27,16,31,7,3,26,7,46,64,15,26,43,5,842,17005
,,86  JALPAN,3,869,,86,,1849,201,3005,,,,1,,,3,4,,7,7,,30,33,,,3,,,7,,10,4,,5,11,,125,3133
,,89  JOPALA,,620,,122,,981,107,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830
,,91  JUAN GALINDO,1,,,,,925,127,1052,,,,,,,1,,1,5,,3,7,,7,,,2,,,1,1,,3,,,1,32,1085
,,100 NAUPAN,,622,,271,,1030,231,2154,,,,11,,,6,,,15,,,27,,,2,,,,,,1,,,3,,,65,2219
